FEATURE,FEATURE2,NAME,POP 2010,COUNTY,COUNTY FIPS,STATE,STATE FIPS,LATITUDE,LONGITUDE
Populated Place,-999,Riderwood,-999,Baltimore,005,MD,24,39.4092731,-76.6485812
Populated Place,-999,Mount Auburn,-999,Shelby,145,IN,18,39.3925504,-85.8935973
Populated Place,-999,Libertyville,-999,Vigo,167,IN,18,39.6028133,-87.5186326
Populated Place,-999,Cory,-999,Clay,021,IN,18,39.3822623,-87.2058491
Populated Place,-999,Sardinia,-999,Decatur,031,IN,18,39.1539411,-85.6310848
Populated Place,-999,Sandy Bottom,-999,Kent,029,MD,24,39.1931652,-76.1841181
Populated Place,-999,Waterloo,-999,Howard,027,MD,24,39.172052,-76.784972
Populated Place,-999,Richwood,-999,Boone,015,KY,21,38.9206183,-84.624944
Civil,-999,Vermillion,419,Dakota,037,MN,27,44.6735782,-92.9671545
Civil,County Seat,Caro,4229,Tuscola,157,MI,26,43.4911322,-83.396897
Civil,-999,Caledonia,1511,Kent,081,MI,26,42.7891985,-85.5166864
Civil,-999,Waucoma,257,Fayette,065,IA,19,43.056086,-92.0332254
Civil,-999,Whitten,149,Hardin,083,IA,19,42.2608178,-93.0054795
Civil,-999,Algonquin,30046,McHenry,111,IL,17,42.1655801,-88.2942493
Civil,-999,Chicago Ridge,14305,Cook,031,IL,17,41.7014217,-87.7792196
Civil,-999,Hamlet,800,LaPorte,091,IN,18,41.5475442,-86.5822393
Civil,-999,Trail Creek,2052,LaPorte,091,IN,18,41.6983734,-86.8591952
Civil,-999,Arcadia,311,Valley,175,NE,31,41.4233426,-99.126204
Civil,-999,Vermilion,10594,Erie,043,OH,39,41.4219889,-82.3646068
Civil,-999,University Park,487,Mahaska,123,IA,19,41.2869513,-92.6185252
Civil,-999,Wiota,116,Cass,029,IA,19,41.4002662,-94.8869283
Civil,-999,Brule,326,Keith,101,NE,31,41.0941591,-101.8879558
Civil,-999,Van Wert,230,Decatur,053,IA,19,40.8697209,-93.7929993
Civil,-999,Earl Park,348,Benton,007,IN,18,40.6828155,-87.4116891
Civil,-999,Toronto,5091,Jefferson,081,OH,39,40.4642335,-80.6009058
Civil,-999,Alvan,270,Vermilion,183,IL,17,40.3070286,-87.606903
Civil,-999,Castine,130,Darke,037,OH,39,39.9317169,-84.6243989
Civil,-999,Catawba,272,Clark,023,OH,39,39.999227,-83.6215913
Civil,County Seat,Troy,1010,Doniphan,043,KS,20,39.7830511,-95.0899721
Civil,-999,Roachdale,926,Putnam,133,IN,18,39.8489339,-86.8022295
Civil,-999,Whiteland,4169,Johnson,081,IN,18,39.5500485,-86.0797079
Civil,-999,Chesterfield,188,Macoupin,117,IL,17,39.2550463,-90.063163
Civil,-999,White Hall,2520,Greene,061,IL,17,39.4369917,-90.403177
Civil,-999,Brussels,141,Calhoun,013,IL,17,38.9494939,-90.5887314
Civil,-999,Worthington,1463,Greene,055,IN,18,39.1250444,-86.9794531
Civil,-999,Augusta,253,Saint Charles,183,MO,29,38.5725523,-90.8820811
Civil,-999,Saltillo,92,Washington,175,IN,18,38.6650551,-86.289151
Civil,County Seat,Tribune,741,Greeley,071,KS,20,38.4697378,-101.7526723
Civil,-999,Cahokia,15241,Saint Clair,163,IL,17,38.5708849,-90.1901113
Civil,-999,Addieville,252,Washington,189,IL,17,38.391439,-89.4900881
Civil,-999,Whitewater,125,Cape Girardeau,031,MO,29,37.2375527,-89.7959279
Civil,-999,Copemish,194,Manistee,101,MI,26,44.4816689,-85.9225807
Civil,County Seat,Baldwin,1208,Lake,085,MI,26,43.9011229,-85.8517287
Civil,-999,Howard City,1808,Montcalm,117,MI,26,43.3955831,-85.467815
Civil,-999,Obert,23,Cedar,027,NE,31,42.6897205,-97.0281016
Civil,-999,Mulliken,553,Eaton,045,MI,26,42.762257,-84.8963815
Civil,-999,Sunfield,578,Eaton,045,MI,26,42.7622568,-84.9924962
Civil,-999,Vermontville,759,Eaton,045,MI,26,42.6289247,-85.0241621
Civil,-999,Hanover,844,Jo Daviess,085,IL,17,42.2564051,-90.2795734
Civil,-999,Johnsburg,6337,McHenry,111,IL,17,42.3800209,-88.2420315
Civil,-999,Kildeer,3968,Lake,097,IL,17,42.1705807,-88.0478532
Civil,-999,Round Lake,18289,Lake,097,IL,17,42.353355,-88.0934145
Civil,-999,Round Lake Heights,2676,Lake,097,IL,17,42.3800212,-88.1042489
Civil,-999,Vicksburg,2906,Kalamazoo,077,MI,26,42.1200456,-85.532775
Civil,-999,Hoskins,285,Wayne,179,NE,31,42.1122261,-97.3061614
Civil,-999,Stillman Valley,1120,Ogle,141,IL,17,42.1072475,-89.1792706
Civil,-999,Inverness,7399,Cook,031,IL,17,42.1180815,-88.0961865
Civil,-999,Glenwood,8969,Cook,031,IL,17,41.5425349,-87.6022658
Civil,-999,Niles,29803,Cook,031,IL,17,42.0189191,-87.8028402
Civil,-999,Willow Springs,5524,Cook,031,IL,17,41.7408652,-87.8603343
Civil,-999,Western Springs,12975,Cook,031,IL,17,41.8097533,-87.9006155
Civil,-999,Beemer,678,Cuming,039,NE,31,41.930001,-96.8117024
Civil,-999,Meadow Grove,301,Madison,119,NE,31,42.028895,-97.733948
Civil,-999,Downers Grove,47833,DuPage,043,IL,17,41.8089191,-88.0111746
Civil,-999,Wayne,2431,DuPage,043,IL,17,41.9508609,-88.2422971
Civil,-999,Rogers,95,Colfax,037,NE,31,41.465284,-96.9150314
Civil,County Seat,Arthur,117,Arthur,005,NE,31,41.5716538,-101.691565
Civil,-999,Rockdale,1976,Will,197,IL,17,41.506142,-88.1145036
Civil,-999,Custar,179,Wood,173,OH,39,41.2847734,-83.8443835
Civil,-999,Wyanet,991,Bureau,011,IL,17,41.3653141,-89.5839847
Civil,-999,McDonald,3263,Trumbull,155,OH,39,41.1636687,-80.7242449
Civil,-999,Liberty Center,1180,Henry,069,OH,39,41.443385,-84.0088346
Civil,-999,Shelby,714,Polk,143,NE,31,41.1922363,-97.4253245
Civil,-999,Marquette,229,Hamilton,081,NE,31,41.0030693,-98.0095019
Civil,-999,Benton Ridge,299,Hancock,063,OH,39,41.0047752,-83.7941035
Civil,-999,Kalida,1542,Putnam,137,OH,39,40.9828289,-84.1993907
Civil,-999,Cloverdale,168,Putnam,137,OH,39,41.0208835,-84.3043917
Civil,-999,Little York,331,Warren,187,IL,17,41.0111483,-90.7462496
Civil,-999,McCool Junction,409,York,185,NE,31,40.7441762,-97.5975499
Civil,-999,Miller,136,Buffalo,019,NE,31,40.927787,-99.3931555
Civil,-999,Utica,861,Seward,159,NE,31,40.8961217,-97.3453243
Civil,-999,Thawville,241,Iroquois,075,IL,17,40.6758683,-88.116155
Civil,-999,Elliott,295,Ford,053,IL,17,40.4647562,-88.2722728
Civil,-999,Saint Henry,2427,Mercer,107,OH,39,40.4175467,-84.63968
Civil,-999,Montezuma,165,Mercer,107,OH,39,40.4889356,-84.5485662
Civil,-999,Sparta,161,Morrow,117,OH,39,40.3947836,-82.7004504
Civil,-999,Irena,18,Worth,227,MO,29,40.5497137,-94.3913471
Civil,-999,Hammond,509,Piatt,147,IL,17,39.7969783,-88.5917296
Civil,-999,Verdon,172,Richardson,147,NE,31,40.1483349,-95.7127664
Civil,-999,Lima,163,Adams,001,IL,17,40.1775458,-91.378483
Civil,-999,Covington,2584,Miami,109,OH,39,40.1172727,-84.3538367
Civil,-999,Morristown,303,Belmont,013,OH,39,40.0631256,-81.0742677
Civil,-999,Loami,745,Sangamon,167,IL,17,39.6756064,-89.846771
Civil,-999,New Berlin,1346,Sangamon,167,IL,17,39.7253276,-89.9106632
Civil,-999,Kansas,787,Edgar,045,IL,17,39.5528129,-87.9394779
Civil,-999,South Jacksonville,3331,Morgan,137,IL,17,39.7086582,-90.2281762
Civil,-999,Lewisville,176,Monroe,111,OH,39,39.7653501,-81.2184446
Civil,-999,Nebo,340,Pike,149,IL,17,39.4425478,-90.7909612
Civil,-999,Edinburg,1078,Christian,021,IL,17,39.6572697,-89.3895338
Civil,-999,Owaneco,239,Christian,021,IL,17,39.4822664,-89.1936976
Civil,-999,South Bloomfield,1744,Pickaway,129,OH,39,39.7183962,-82.9868489
Civil,-999,Humboldt,437,Coles,029,IL,17,39.6042,-88.3189362
Civil,-999,Wilsonville,586,Macoupin,117,IL,17,39.0708798,-89.8562091
Civil,-999,South Salem,204,Ross,141,OH,39,39.3361754,-83.3065796
Civil,-999,Birmingham,183,Clay,047,MO,29,39.165837,-94.4513409
Civil,-999,Farina,518,Fayette,051,IL,17,38.8342128,-88.7722761
Civil,-999,Ramsey,1037,Fayette,051,IL,17,39.1444882,-89.108685
Civil,-999,Oak Hill,1551,Jackson,079,OH,39,38.8939646,-82.573495
Civil,-999,Pendleton,43,Warren,219,MO,29,38.8272674,-91.2351535
Civil,-999,Pasadena Park,470,Saint Louis,189,MO,29,38.7106066,-90.2981694
Civil,-999,Russellville,94,Lawrence,101,IL,17,38.8189345,-87.5316882
Civil,-999,Merwin,58,Bates,013,MO,29,38.40474,-94.591066
Civil,-999,Crossville,745,White,193,IL,17,38.1617133,-88.0653123
Civil,-999,Gorham,236,Jackson,077,IL,17,37.718384,-89.4859292
Civil,-999,Umber View Heights,48,Cedar,039,MO,29,37.6236518,-93.8035444
Civil,-999,McClure,402,Alexander,003,IL,17,37.317828,-89.4314781
Civil,-999,Pinhook,30,Mississippi,133,MO,29,36.7389455,-89.3100719
Census,-999,Fall Branch,1291,Washington,179,TN,47,36.4181571,-82.6237641
Census,-999,Fairplains,2120,Wilkes,193,NC,37,36.1984651,-81.1528626
Census,-999,East End,6998,Saline,125,AR,05,34.5506494,-92.3409861
Census,-999,Empire,993,Plaquemines,075,LA,22,29.3877189,-89.5972832
Census,-999,Fairview Shores,10239,Orange,095,FL,12,28.5911114,-81.3942365
Civil,-999,Dundee,3957,Monroe,115,MI,26,41.9572676,-83.6596596
Civil,-999,Glencoe,360,Gallatin,077,KY,21,38.7145093,-84.8227255
Civil,-999,Augusta,1190,Bracken,023,KY,21,38.7717376,-84.0057628
Census,-999,Buckner,5837,Oldham,185,KY,21,38.3836782,-85.4399588
Civil,County Seat,Burkesville,1521,Cumberland,057,KY,21,36.7903399,-85.3705186
Civil,-999,Goodlettsville,15921,Davidson,037,TN,47,36.3231067,-86.7133302
Civil,County Seat,Asheboro,25012,Randolph,151,NC,37,35.7079146,-79.8136446
Census,-999,Ingold,471,Sampson,163,NC,37,34.8268367,-78.3472224
Census,-999,Welcome,6668,Greenville,045,SC,45,34.8265067,-82.4390132
Civil,County Seat,Athens,21897,Limestone,083,AL,01,34.8028661,-86.9716741
Civil,-999,Haskell,3990,Saline,125,AR,05,34.5014817,-92.636552
Civil,-999,Austell,6581,Cobb,067,GA,13,33.8126059,-84.6343783
Civil,County Seat,Buchanan,1104,Haralson,143,GA,13,33.8026048,-85.1885607
Census,-999,Murrells Inlet,7547,Georgetown,043,SC,45,33.5510021,-79.0414261
Civil,-999,Buckner,275,Lafayette,073,AR,05,33.3584581,-93.4360073
Civil,-999,Calion,494,Union,139,AR,05,33.3290127,-92.5384853
Civil,County Seat,Gray,3276,Jones,169,GA,13,33.0095802,-83.5337816
Civil,County Seat,Alma,3466,Bacon,005,GA,13,31.5393701,-82.4623557
Civil,-999,Gulf Shores,9741,Baldwin,003,AL,01,30.2460361,-87.7008193
Census,-999,Gonzalez,13273,Escambia,033,FL,12,30.5815828,-87.2913629
Census,-999,Latimer,6079,Jackson,059,MS,28,30.5346407,-88.8666976
Census,-999,Laguna Beach,3932,Bay,005,FL,12,30.2396463,-85.9241025
Census,-999,Bayou Vista,4652,Saint Mary,101,LA,22,29.6896528,-91.2709383
Civil,-999,Flagler Beach,4484,Flagler,035,FL,12,29.4749754,-81.1270035
Civil,-999,Fruitland Park,4078,Lake,069,FL,12,28.8613765,-81.9064705
Census,-999,Tangelo Park,2231,Orange,095,FL,12,28.4558386,-81.4459048
Civil,-999,Florida City,11245,Miami-Dade,086,FL,12,25.4478898,-80.4792237
Civil,-999,Concord,35,Lewis,135,KY,21,38.6861851,-83.491024
Civil,-999,Northfield,1020,Jefferson,111,KY,21,38.2870143,-85.6410725
Civil,-999,Lebanon Junction,1813,Bullitt,029,KY,21,37.8345086,-85.7319042
Civil,-999,Caneyville,608,Grayson,085,KY,21,37.4242184,-86.4883148
Civil,County Seat,Mount Vernon,2477,Rockcastle,203,KY,21,37.3528615,-84.3404919
Civil,County Seat,Hazard,4456,Perry,193,KY,21,37.24954,-83.1932284
Civil,-999,Cedar Hill,314,Robertson,147,TN,47,36.5514333,-86.9991662
Civil,-999,Cotter,970,Baxter,005,AR,05,36.2711798,-92.5354402
Civil,-999,Oak Hill,4529,Davidson,037,TN,47,36.0878369,-86.7830548
Civil,-999,Rocky Mount,57477,Edgecombe,065,NC,37,35.9382103,-77.790534
Civil,County Seat,Jasper,466,Newton,101,AR,05,36.0081324,-93.1865659
Civil,-999,Huntington,635,Sebastian,131,AR,05,35.0823184,-94.2632668
Civil,-999,Hickory Ridge,272,Cross,037,AR,05,35.3973063,-90.9965085
Civil,County Seat,Cleveland,41285,Bradley,011,TN,47,35.1595182,-84.8766115
Civil,-999,New Hope,1082,Marion,115,TN,47,35.0050794,-85.658302
Civil,County Seat,Clinton,8639,Sampson,163,NC,37,34.9979453,-78.3233325
Civil,-999,Colt,378,Saint Francis,123,AR,05,35.1314789,-90.8112245
Civil,County Seat,Clarendon,1664,Monroe,095,AR,05,34.6931517,-91.313737
Civil,-999,Cohutta,661,Whitfield,313,GA,13,34.9595209,-84.9527235
Civil,County Seat,Dillon,6788,Dillon,033,SC,45,34.4165505,-79.3711579
Civil,County Seat,Lawrenceville,28546,Gwinnett,135,GA,13,33.9562149,-83.9879625
Civil,-999,Doraville,8330,DeKalb,089,GA,13,33.8981579,-84.2832564
Civil,-999,Crossett,5507,Ashley,003,AR,05,33.1281779,-91.9612427
Civil,County Seat,Oglethorpe,1328,Macon,193,GA,13,32.293769,-84.0610191
Civil,County Seat,Port Gibson,1567,Claiborne,021,MS,28,31.9609914,-90.9839943
Civil,County Seat,Ozark,14907,Dale,045,AL,01,31.4590576,-85.6404932
Civil,County Seat,Pensacola,51923,Escambia,033,FL,12,30.421309,-87.2169149
Civil,-999,Denham Springs,10215,Livingston,063,LA,22,30.4868564,-90.9562125
Civil,-999,Patterson,6112,Saint Mary,101,LA,22,29.6932641,-91.3020502
Civil,-999,Palm Coast,75180,Flagler,035,FL,12,29.5849736,-81.2078411
Civil,-999,Crystal River,3108,Citrus,017,FL,12,28.902479,-82.5926012
Civil,-999,Wilder,3035,Campbell,037,KY,21,39.0564496,-84.4868863
Civil,-999,Livermore,1365,McLean,149,KY,21,37.4931026,-87.1319409
Civil,-999,Tontitown,2460,Washington,143,AR,05,36.1778565,-94.2335396
Civil,-999,West Fork,2317,Washington,143,AR,05,35.9242477,-94.1885387
Civil,County Seat,Salisbury,33662,Rowan,159,NC,37,35.6709727,-80.4742261
Civil,-999,Black Mountain,7848,Buncombe,021,NC,37,35.6178951,-82.3212302
Civil,-999,Bostic,386,Rutherford,161,NC,37,35.362623,-81.835657
Civil,-999,McCrory,1729,Woodruff,147,AR,05,35.2561979,-91.2001246
Civil,-999,Scranton,224,Logan,083,AR,05,35.3611968,-93.535743
Civil,County Seat,Benton,1385,Polk,139,TN,47,35.1742411,-84.6535468
Civil,County Seat,Beaufort,4039,Carteret,031,NC,37,34.7182174,-76.6638186
Civil,-999,Hickory Flat,601,Benton,009,MS,28,34.6159327,-89.188404
Civil,County Seat,Trenton,2301,Dade,083,GA,13,34.8720222,-85.5091301
Civil,County Seat,Malvern,10318,Hot Spring,059,AR,05,34.3623149,-92.8129463
Civil,-999,Blountsville,1684,Blount,009,AL,01,34.0814863,-86.5911027
Civil,-999,Altoona,933,Etowah,055,AL,01,34.0262082,-86.3260923
Civil,-999,Cameron,424,Calhoun,017,SC,45,33.5576546,-80.7145341
Civil,-999,Trussville,19933,Jefferson,073,AL,01,33.6198251,-86.6088756
Civil,-999,Lincoln,6266,Talladega,121,AL,01,33.6131588,-86.1183061
Civil,-999,Sardis,999,Burke,033,GA,13,32.975157,-81.757613
Civil,County Seat,Wrightsville,2195,Johnson,167,GA,13,32.7293279,-82.7198591
Civil,County Seat,Tallulah,7335,Madison,065,LA,22,32.4084765,-91.1867771
Civil,-999,Lilly,213,Dooly,093,GA,13,32.1471099,-83.8773999
Civil,-999,Bronwood,225,Terrell,273,GA,13,31.8310001,-84.364358
Civil,County Seat,Waynesboro,5043,Wayne,153,MS,28,31.674883,-88.6461465
Civil,County Seat,Wiggins,4390,Stone,131,MS,28,30.858244,-89.1353283
Civil,-999,Zachary,14960,East Baton Rouge,033,LA,22,30.6485191,-91.1564961
Civil,State Capital County Seat,Tallahassee,181376,Leon,073,FL,12,30.4382559,-84.2807329
Civil,-999,Sebastian,21929,Indian River,061,FL,12,27.816415,-80.4706078
Civil,-999,Marco Island,16413,Collier,021,FL,12,25.9332355,-81.7009866
Civil,-999,Greenbrier,6433,Robertson,147,TN,47,36.4275477,-86.8047199
Civil,-999,West Jefferson,1299,Ashe,009,NC,37,36.4037364,-81.4928829
Civil,-999,Pilot Mountain,1477,Surry,171,NC,37,36.3865267,-80.4695023
Civil,-999,Garysburg,1057,Northampton,131,NC,37,36.450985,-77.5588661
Civil,County Seat,Carthage,2306,Smith,159,TN,47,36.2522766,-85.951654
Civil,-999,Swepsonville,1154,Alamance,001,NC,37,36.0212488,-79.3614076
Civil,-999,Castalia,268,Nash,127,NC,37,36.0818186,-78.0574884
Civil,-999,Farragut,20676,Knox,093,TN,47,35.8845238,-84.1535261
Civil,-999,Trezevant,859,Carroll,017,TN,47,36.011453,-88.6228349
Civil,-999,Gadsden,470,Crockett,033,TN,47,35.7759043,-88.990063
Civil,-999,Lattimore,488,Cleveland,045,NC,37,35.3181818,-81.6606513
Civil,-999,West Point,185,White,145,AR,05,35.2070306,-91.6143009
Civil,County Seat,Jasper,3279,Marion,115,TN,47,35.0742448,-85.6260789
Civil,-999,Harrells,202,Sampson,163,NC,37,34.7276701,-78.2011053
Civil,-999,Lexington,735,Lauderdale,077,AL,01,34.9692501,-87.3711316
Civil,-999,Maxton,2426,Robeson,155,NC,37,34.7351615,-79.3489317
Civil,-999,Mount Airy,1284,Habersham,137,GA,13,34.5187106,-83.5007265
Civil,-999,Pendleton,2964,Anderson,007,SC,45,34.6517733,-82.7837515
Civil,-999,Pageland,2760,Chesterfield,025,SC,45,34.7732102,-80.3917315
Civil,-999,Coldwater,1677,Tate,137,MS,28,34.6917684,-89.9773124
Civil,-999,Falcon,167,Quitman,119,MS,28,34.393164,-90.2564825
Civil,-999,Troy,93,Greenwood,047,SC,45,33.9876224,-82.297904
Civil,-999,Whelen Springs,92,Clark,019,AR,05,33.8309394,-93.1262793
Civil,-999,Gaston,1645,Lexington,063,SC,45,33.8170974,-81.1009286
Civil,-999,Monetta,236,Saluda,081,SC,45,33.8501416,-81.6095493
Civil,-999,Kennedy,447,Lamar,075,AL,01,33.5870574,-87.9844675
Civil,-999,Kilmichael,699,Montgomery,097,MS,28,33.4434573,-89.5717431
Civil,-999,Tyrone,6879,Fayette,113,GA,13,33.4712253,-84.5971524
Civil,-999,Emerson,368,Columbia,027,AR,05,33.0976347,-93.1929441
Civil,-999,Harleyville,677,Dorchester,035,SC,45,33.2146069,-80.4478745
Civil,-999,Forkland,649,Greene,063,AL,01,32.6481893,-87.8833475
Civil,County Seat,Oak Grove,1727,West Carroll,123,LA,22,32.8609625,-91.3884483
Civil,-999,Gainesville,208,Sumter,119,AL,01,32.820964,-88.158914
Civil,-999,Terry,1063,Hinds,049,MS,28,32.0962633,-90.2942566
Civil,-999,Vernonburg,122,Chatham,051,GA,13,31.9657681,-81.1201106
Civil,-999,Dozier,329,Crenshaw,041,AL,01,31.4921084,-86.3649582
Civil,-999,Independence,1665,Tangipahoa,105,LA,22,30.635466,-90.5009245
Census,-999,Joplin,157,Liberty,051,MT,30,48.5608235,-110.7724612
Census,-999,Heart Butte,582,Pondera,073,MT,30,48.2833011,-112.8367307
Census,-999,Belfry,218,Carbon,009,MT,30,45.1418915,-109.0054219
Census,-999,Altamont,19257,Klamath,035,OR,41,42.2068123,-121.737224
Census,-999,Cora,142,Sublette,035,WY,56,42.9396643,-109.9796027
Census,-999,Auburn,328,Lincoln,023,WY,56,42.7921493,-111.0032647
Census,-999,McKinleyville,15177,Humboldt,023,CA,06,40.9465152,-124.1006205
Census,-999,Lake Shore,817,Utah,049,UT,49,40.1218985,-111.7304843
Census,-999,Manton,347,Tehama,103,CA,06,40.4351568,-121.8699903
Census,-999,Granite Bay,20402,Placer,061,CA,06,38.7632346,-121.1638361
Census,-999,Elmira,188,Solano,095,CA,06,38.3482442,-121.9099638
Census,-999,Copperopolis,3671,Calaveras,009,CA,06,37.9810358,-120.6418716
Census,-999,Chinese Camp,126,Tuolumne,109,CA,06,37.8710381,-120.4332511
Census,-999,Hickman,641,Stanislaus,099,CA,06,37.6235429,-120.7538163
Census,-999,Highlands-Baywood Park,4027,San Mateo,081,CA,06,37.522645,-122.344766
Census,-999,Cochiti Pueblo,528,Sandoval,043,NM,35,35.60892,-106.3503042
Census,-999,Chupadero,362,Santa Fe,049,NM,35,35.8225278,-105.9166877
Census,-999,Edwards Air Force Base,2063,Kern,029,CA,06,34.9044901,-117.9294619
Census,-999,Village of Oak Creek (Big Park),6147,Yavapai,025,AZ,04,34.7812683,-111.7605985
Census,-999,El Rio,7198,Ventura,111,CA,06,34.235783,-119.16383
Civil,-999,Ridgeway,319,Fairfield,039,SC,45,34.3076471,-80.9603643
Civil,-999,Sandy Creek,260,Brunswick,019,NC,37,34.2871132,-78.1508296
Census,-999,Homeland,5969,Riverside,065,CA,06,33.7430759,-117.1091967
Census,-999,Julian,1502,San Diego,073,CA,06,33.0786552,-116.6019637
Census,-999,Lakeside,20648,San Diego,073,CA,06,32.8572718,-116.9222488
Census,-999,Anthony,9360,Dona Ana,013,NM,35,32.0039897,-106.6058257
Civil,-999,Rocky Ford,144,Screven,251,GA,13,32.6635006,-81.8295571
Civil,-999,Jamestown,139,Bienville,013,LA,22,32.3440452,-93.2118341
Civil,-999,Stanley,107,De Soto,031,LA,22,31.9609999,-93.8979654
Civil,-999,Shubuta,441,Clarke,023,MS,28,31.8601554,-88.6994851
Civil,-999,Shalimar,717,Okaloosa,091,FL,12,30.4457544,-86.5791189
Census,-999,Brushy Creek,21764,Williamson,491,TX,48,30.513532,-97.7397313
Civil,-999,Fenton,379,Jefferson Davis,053,LA,22,30.3671485,-92.918204
Census,-999,Geronimo,1032,Guadalupe,187,TX,48,29.6630045,-97.9669494
Civil,-999,South Palm Beach,1171,Palm Beach,099,FL,12,26.588958,-80.0386522
Census,-999,Los Ebanos,335,Hidalgo,215,TX,48,26.2434051,-98.5616885
Civil,-999,El Portal,2325,Miami-Dade,086,FL,12,25.8553739,-80.193103
Civil,-999,Bothell,33505,King,033,WA,53,47.7623204,-122.2054035
Civil,County Seat,Colfax,2805,Whitman,075,WA,53,46.8801655,-117.3643495
Census,-999,Rochester,2388,Thurston,067,WA,53,46.8217664,-123.0962516
Civil,-999,Ilwaco,936,Pacific,049,WA,53,46.3089891,-124.0432099
Census,-999,Park City,983,Stillwater,095,MT,30,45.6327243,-108.9179269
Census,-999,Saint Xavier,83,Big Horn,003,MT,30,45.4610741,-107.7217693
Civil,-999,Arlington,586,Gilliam,021,OR,41,45.716796,-120.2008761
Civil,-999,Drummond,16,Fremont,043,ID,16,43.9985247,-111.3452291
Civil,County Seat,Bend,76639,Deschutes,017,OR,41,44.0581728,-121.3153096
Census,-999,Tri-City,3931,Douglas,019,OR,41,42.9845619,-123.3117318
Civil,-999,Dietrich,332,Lincoln,063,ID,16,42.9093508,-114.2653142
Civil,-999,Chubbuck,13922,Bannock,005,ID,16,42.9207477,-112.4660912
Census,-999,Owyhee,953,Elko,007,NV,32,41.9476788,-116.0987094
Census,-999,Silver Springs,5296,Lyon,019,NV,32,39.4154714,-119.2246073
Census,-999,Middletown,1323,Lake,033,CA,06,38.7524045,-122.6149853
Census,-999,Sedalia,206,Douglas,035,CO,08,39.4369336,-104.9597046
Civil,-999,Colfax,1963,Placer,061,CA,06,39.1007298,-120.9532759
Census,-999,Pollock Pines,6871,El Dorado,017,CA,06,38.7612923,-120.5865935
Civil,-999,Davis,65622,Yolo,113,CA,06,38.5449065,-121.7405167
Census,-999,Rosemont,22681,Sacramento,067,CA,06,38.5518508,-121.3646739
Civil,-999,Benicia,26997,Solano,095,CA,06,38.049365,-122.1585777
Census,-999,Oljato,674,San Juan,037,UT,49,37.0308553,-110.2512179
Civil,-999,Berkeley,112580,Alameda,001,CA,06,37.8715926,-122.272747
Census,-999,Sunol,913,Alameda,001,CA,06,37.5943781,-121.8885683
Census,-999,Moss Beach,3103,San Mateo,081,CA,06,37.5274401,-122.5133117
Census,-999,Squaw Valley,3162,Fresno,019,CA,06,36.7402261,-119.246785
Census,-999,McNary,528,Apache,001,AZ,04,34.0736564,-109.8570472
